44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:34:40.1 (19153768)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (19168558)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19170324)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19174354)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19188796)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19196163)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19203449)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19212016)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19217103)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19219323)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19230124)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (19248312)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19250219)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19253435)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19263428)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19270157)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19277268)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19285178)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19293506)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19295359)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19298855)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19310209)|VARIABLE_ASSIGNMENT|[11]|x|2
03:34:40.1 (19316573)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19320623)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19330231)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19334714)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19345233)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (19364119)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (19371143)|VARIABLE_ASSIGNMENT|[7]|i|6
03:34:40.1 (19382636)|STATEMENT_EXECUTE|[7]
03:34:40.1 (19384956)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19388077)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (19401751)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19410387)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (19423668)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19425487)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19428069)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19439063)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19445189)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19455500)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19464573)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19469018)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19470672)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19476699)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19484893)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (19489259)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19492959)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19500850)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19507559)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19517606)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (19535504)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19537360)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19540134)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19547382)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19556069)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19570153)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19577786)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19582609)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19584268)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19587125)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19594626)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (19601747)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19605697)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19617864)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19625399)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19633012)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (19645767)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19647570)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19650157)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19664906)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19676999)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19687132)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19696717)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19702184)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19704269)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19712285)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (19729926)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (19738583)|VARIABLE_ASSIGNMENT|[7]|i|7
03:34:40.1 (19753898)|STATEMENT_EXECUTE|[7]
03:34:40.1 (19756210)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19759376)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (19766802)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19774758)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (19795171)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19798077)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19802024)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19810500)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19819426)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19827320)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19833835)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19838220)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19839859)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19842645)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19856759)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (19864355)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19869355)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19879230)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19883243)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19890382)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (19906798)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19909585)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19915859)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19925133)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19931969)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19939255)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19948052)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19953666)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19955333)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19960411)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19971674)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (19976589)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19980958)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19991617)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19995754)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (20004406)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (20027874)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (20041706)|VARIABLE_ASSIGNMENT|[7]|i|8
03:34:40.1 (20069812)|STATEMENT_EXECUTE|[7]
03:34:40.1 (20073973)|STATEMENT_EXECUTE|[8]
03:34:40.1 (20079872)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (20095926)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (20107460)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (20126980)|STATEMENT_EXECUTE|[8]
03:34:40.1 (20128925)|STATEMENT_EXECUTE|[9]
03:34:40.1 (20131605)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (20139730)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (20148209)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (20163510)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (20171853)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (20176946)|STATEMENT_EXECUTE|[10]
03:34:40.1 (20178696)|STATEMENT_EXECUTE|[11]
03:34:40.1 (20181764)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (20189298)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (20194305)|STATEMENT_EXECUTE|[12]
03:34:40.1 (20201387)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (20214822)|STATEMENT_EXECUTE|[13]
03:34:40.1 (20219101)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (20226616)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (20241170)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (20248808)|VARIABLE_ASSIGNMENT|[7]|i|9
03:34:40.1 (20269841)|STATEMENT_EXECUTE|[7]
03:34:40.1 (20272308)|STATEMENT_EXECUTE|[8]
03:34:40.1 (20275479)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (20283797)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (20291287)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (20307191)|STATEMENT_EXECUTE|[8]
03:34:40.1 (20309878)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (20320461)|VARIABLE_ASSIGNMENT|[7]|i|10
03:34:40.1 (20334367)|STATEMENT_EXECUTE|[18]
03:34:40.1 (20366428)|USER_DEBUG|[18]|DEBUG|(443, 95, 65, 43, 43, 37, 2, 2, 1, 0)
03:34:40.1 (20390580)|METHOD_EXIT|[4]|01p6F00000MPtB2|Array_Operations.Descending()
03:34:40.1 (20397791)|SYSTEM_MODE_EXIT|false
03:34:40.1 (20405320)|STATEMENT_EXECUTE|[5]
03:34:40.1 (20438121)|SYSTEM_MODE_ENTER|false
03:34:40.1 (20461170)|HEAP_ALLOCATE|[5]|Bytes:5
03:34:40.1 (20476842)|METHOD_ENTRY|[5]|01p6F00000MPtB2|Array_Operations.MinimumNum()
03:34:40.1 (20506089)|VARIABLE_SCOPE_BEGIN|[40]|this|Array_Operations|true|false
03:34:40.1 (20541049)|VARIABLE_ASSIGNMENT|[40]|this|{"integerList":"0x5b3e7c61"}|0x5efbefb9
03:34:40.1 (20559670)|HEAP_ALLOCATE|[42]|Bytes:5
03:34:40.1 (20565274)|STATEMENT_EXECUTE|[40]
03:34:40.1 (20567122)|STATEMENT_EXECUTE|[42]
03:34:40.1 (20580334)|HEAP_ALLOCATE|[42]|Bytes:8
03:34:40.1 (20589131)|VARIABLE_SCOPE_BEGIN|[42]|int_min|Integer|false|false
03:34:40.1 (20605438)|VARIABLE_ASSIGNMENT|[42]|int_min|443
03:34:40.1 (20612021)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20615112)|VARIABLE_SCOPE_BEGIN|[43]|i|Integer|false|false
03:34:40.1 (20624856)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20630813)|VARIABLE_ASSIGNMENT|[43]|i|0
03:34:40.1 (20669768)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20677684)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20685465)|STATEMENT_EXECUTE|[44]
03:34:40.1 (20687742)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20695043)|VARIABLE_ASSIGNMENT|[43]|i|1
03:34:40.1 (20712176)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20717628)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20724804)|STATEMENT_EXECUTE|[45]
03:34:40.1 (20729531)|STATEMENT_EXECUTE|[46]
03:34:40.1 (20734868)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (20743803)|VARIABLE_ASSIGNMENT|[46]|int_min|95
03:34:40.1 (20748884)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20753906)|VARIABLE_ASSIGNMENT|[43]|i|2
03:34:40.1 (20772068)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20776846)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20782821)|STATEMENT_EXECUTE|[45]
03:34:40.1 (20784606)|STATEMENT_EXECUTE|[46]
03:34:40.1 (20788224)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (20800252)|VARIABLE_ASSIGNMENT|[46]|int_min|65
03:34:40.1 (20806932)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20812921)|VARIABLE_ASSIGNMENT|[43]|i|3
03:34:40.1 (20829465)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20833505)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20839350)|STATEMENT_EXECUTE|[45]
03:34:40.1 (20841047)|STATEMENT_EXECUTE|[46]
03:34:40.1 (20843921)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (20860119)|VARIABLE_ASSIGNMENT|[46]|int_min|43
03:34:40.1 (20867608)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20873351)|VARIABLE_ASSIGNMENT|[43]|i|4
03:34:40.1 (20886461)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20890204)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20896360)|STATEMENT_EXECUTE|[44]
03:34:40.1 (20898464)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20906971)|VARIABLE_ASSIGNMENT|[43]|i|5
03:34:40.1 (20924047)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20927958)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20933880)|STATEMENT_EXECUTE|[45]
03:34:40.1 (20935591)|STATEMENT_EXECUTE|[46]
03:34:40.1 (20938445)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (20946248)|VARIABLE_ASSIGNMENT|[46]|int_min|37
03:34:40.1 (20953236)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (20960591)|VARIABLE_ASSIGNMENT|[43]|i|6
03:34:40.1 (20975953)|STATEMENT_EXECUTE|[43]
03:34:40.1 (20979468)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (20984757)|STATEMENT_EXECUTE|[45]
03:34:40.1 (20986388)|STATEMENT_EXECUTE|[46]
03:34:40.1 (20989151)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (20996246)|VARIABLE_ASSIGNMENT|[46]|int_min|2
03:34:40.1 (21004310)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (21012187)|VARIABLE_ASSIGNMENT|[43]|i|7
03:34:40.1 (21028676)|STATEMENT_EXECUTE|[43]
03:34:40.1 (21032440)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (21038838)|STATEMENT_EXECUTE|[44]
03:34:40.1 (21042807)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (21050838)|VARIABLE_ASSIGNMENT|[43]|i|8
03:34:40.1 (21063726)|STATEMENT_EXECUTE|[43]
03:34:40.1 (21068474)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (21077275)|STATEMENT_EXECUTE|[45]
03:34:40.1 (21079188)|STATEMENT_EXECUTE|[46]
03:34:40.1 (21082701)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (21091077)|VARIABLE_ASSIGNMENT|[46]|int_min|1
03:34:40.1 (21097800)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (21103646)|VARIABLE_ASSIGNMENT|[43]|i|9
03:34:40.1 (21116548)|STATEMENT_EXECUTE|[43]
03:34:40.1 (21120360)|HEAP_ALLOCATE|[44]|Bytes:8
03:34:40.1 (21129592)|STATEMENT_EXECUTE|[45]
03:34:40.1 (21131677)|STATEMENT_EXECUTE|[46]
03:34:40.1 (21135648)|HEAP_ALLOCATE|[46]|Bytes:8
03:34:40.1 (21147697)|VARIABLE_ASSIGNMENT|[46]|int_min|0
03:34:40.1 (21153551)|HEAP_ALLOCATE|[43]|Bytes:4
03:34:40.1 (21160069)|VARIABLE_ASSIGNMENT|[43]|i|10
03:34:40.1 (21172978)|STATEMENT_EXECUTE|[50]
03:34:40.1 (21178471)|HEAP_ALLOCATE|[50]|Bytes:32
03:34:40.1 (21207824)|USER_DEBUG|[50]|DEBUG|Minimum number among whole Array
03:34:40.1 (21219418)|STATEMENT_EXECUTE|[51]
03:34:40.1 (21232404)|USER_DEBUG|[51]|DEBUG|0
03:34:40.1 (21254547)|METHOD_EXIT|[5]|01p6F00000MPtB2|Array_Operations.MinimumNum()
03:34:40.1 (21261458)|SYSTEM_MODE_EXIT|false
03:34:40.21 (21317780)|CUMULATIVE_LIMIT_USAGE
03:34:40.21 (21317780)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

03:34:40.21 (21317780)|CUMULATIVE_LIMIT_USAGE_END

03:34:40.1 (21371563)|CODE_UNIT_FINISHED|execute_anonymous_apex
03:34:40.1 (22465797)|EXECUTION_FINISHED
